userid,placeid,local_datetime,categoryid,latitude,longitude,country_name,state,category
1556,248588,2009-12-21T22:53:51Z,5,33.47636945,-86.78806825,United States,Alabama,Shopping
1556,608184,2010-06-15T18:05:05Z,6,33.4793484423,-86.789548556,United States,Alabama,Travel
1556,1285493,2010-06-15T17:17:02Z,2,33.47766745,-86.79780721,United States,Alabama,Food
1556,382720,2010-06-13T20:04:39Z,0,33.4282725833,-86.6995419,United States,Alabama,Community
1556,28109,2010-06-13T20:04:21Z,0,33.423937,-86.7022216,United States,Alabama,Community
1556,28109,2010-01-01T21:34:56Z,0,33.423937,-86.7022216,United States,Alabama,Community
1556,889985,2010-06-13T20:04:03Z,5,33.4241448347,-86.7024355161,United States,Alabama,Shopping
1556,113843,2010-06-13T20:03:46Z,0,33.4331604296,-86.7145514488,United States,Alabama,Community
1556,113843,2010-01-01T22:05:00Z,0,33.4331604296,-86.7145514488,United States,Alabama,Community
1556,1245386,2010-06-13T20:03:13Z,2,33.425571933,-86.701747767,United States,Alabama,Food
1556,425340,2010-06-13T20:02:46Z,5,33.42536145,-86.7024018,United States,Alabama,Shopping
1556,331734,2010-06-13T20:02:31Z,5,33.424899397,-86.7032997926,United States,Alabama,Shopping
1556,110994,2010-06-13T20:02:15Z,2,33.4249317219,-86.7033920868,United States,Alabama,Food
1556,110994,2010-01-01T21:34:48Z,2,33.4249317219,-86.7033920868,United States,Alabama,Food
1556,807310,2010-06-13T20:01:39Z,5,33.4252892167,-86.7044146667,United States,Alabama,Shopping
1556,798916,2010-06-13T20:01:03Z,2,33.4267029167,-86.7041005333,United States,Alabama,Food
1556,645150,2010-06-13T20:00:03Z,3,33.4270226833,-86.7040482833,United States,Alabama,Nightlife
1556,440377,2010-06-13T19:59:15Z,1,33.4257398833,-86.7076245833,United States,Alabama,Entertainment
1556,158031,2010-06-13T19:58:59Z,5,33.4266431667,-86.7111450667,United States,Alabama,Shopping
1556,158031,2010-01-01T22:05:16Z,5,33.4266431667,-86.7111450667,United States,Alabama,Shopping
1556,645691,2010-06-13T19:57:57Z,1,33.43045669,-86.70999348,United States,Alabama,Entertainment
1556,808243,2010-06-13T19:57:24Z,5,33.42921895,-86.7104457,United States,Alabama,Shopping
1556,56617,2010-06-13T19:57:06Z,2,33.43027985,-86.7093626167,United States,Alabama,Food
1556,56617,2010-01-01T21:33:19Z,2,33.43027985,-86.7093626167,United States,Alabama,Food
1556,137007,2010-06-13T19:54:32Z,5,33.4289079955,-86.7073638218,United States,Alabama,Shopping
1556,137007,2010-01-01T21:34:29Z,5,33.4289079955,-86.7073638218,United States,Alabama,Shopping
1556,425159,2010-06-13T19:54:04Z,6,33.42890679,-86.70938503,United States,Alabama,Travel
1556,226271,2010-06-13T19:51:08Z,0,33.4292189167,-86.6977129167,United States,Alabama,Community
1556,569638,2010-06-13T19:48:18Z,0,33.3914945833,-86.6903169667,United States,Alabama,Community
1556,991654,2010-06-13T19:47:49Z,0,33.4286906235,-86.7080929561,United States,Alabama,Community
1556,857580,2010-06-13T19:46:45Z,2,33.4288864,-86.7084325,United States,Alabama,Food
1556,853411,2010-06-13T19:46:05Z,2,33.4300492,-86.7070023833,United States,Alabama,Food
1556,404747,2010-06-12T18:06:07Z,3,33.5219802856,-86.7736358643,United States,Alabama,Nightlife
1556,404747,2010-02-04T14:49:37Z,3,33.5219802856,-86.7736358643,United States,Alabama,Nightlife
1556,50572,2010-06-12T18:05:27Z,1,33.5211164833,-86.7781241167,United States,Alabama,Entertainment
1556,50572,2009-12-31T18:10:13Z,1,33.5211164833,-86.7781241167,United States,Alabama,Entertainment
1556,701090,2010-06-12T18:05:06Z,4,33.52140405,-86.7711593667,United States,Alabama,Outdoors
1556,899115,2010-06-12T18:04:48Z,0,33.5209589984,-86.7741715908,United States,Alabama,Community
1556,769655,2010-06-12T18:04:04Z,5,33.523171,-86.7770859,United States,Alabama,Shopping
1556,959432,2010-06-12T18:03:44Z,5,33.5309493805,-86.7792892456,United States,Alabama,Shopping
1556,1256491,2010-06-12T18:03:24Z,2,33.5283744335,-86.7774814367,United States,Alabama,Food
1556,473942,2010-06-08T16:55:29Z,0,33.50461822,-86.80315786,United States,Alabama,Community
1556,1023436,2010-06-07T16:37:32Z,5,33.5190071569,-86.8087276229,United States,Alabama,Shopping
1556,213473,2010-06-06T16:04:12Z,5,33.4608467,-86.7804667,United States,Alabama,Shopping
1556,213473,2010-05-16T22:51:33Z,5,33.4608467,-86.7804667,United States,Alabama,Shopping
1556,213473,2009-12-17T23:21:04Z,5,33.4608467,-86.7804667,United States,Alabama,Shopping
1556,500601,2010-06-06T16:03:54Z,0,33.4661316246,-86.7709254828,United States,Alabama,Community
1556,500601,2010-05-16T22:46:30Z,0,33.4661316246,-86.7709254828,United States,Alabama,Community
1556,500601,2010-03-07T19:39:23Z,0,33.4661316246,-86.7709254828,United States,Alabama,Community
1556,602614,2010-06-06T16:03:03Z,5,33.4607034312,-86.7815007812,United States,Alabama,Shopping
1556,602614,2010-05-16T22:52:40Z,5,33.4607034312,-86.7815007812,United States,Alabama,Shopping
1556,236877,2010-06-06T16:00:24Z,5,33.4706472705,-86.7715861547,United States,Alabama,Shopping
1556,236877,2010-05-16T22:49:50Z,5,33.4706472705,-86.7715861547,United States,Alabama,Shopping
1556,236877,2010-03-07T19:39:38Z,5,33.4706472705,-86.7715861547,United States,Alabama,Shopping
1556,236877,2010-01-07T06:14:08Z,5,33.4706472705,-86.7715861547,United States,Alabama,Shopping
1556,236877,2009-12-23T20:59:47Z,5,33.4706472705,-86.7715861547,United States,Alabama,Shopping
1556,236098,2010-06-06T16:00:08Z,2,33.4706463582,-86.7715843511,United States,Alabama,Food
1556,236098,2010-05-16T22:50:19Z,2,33.4706463582,-86.7715843511,United States,Alabama,Food
1556,236098,2010-01-07T06:14:22Z,2,33.4706463582,-86.7715843511,United States,Alabama,Food
1556,236098,2009-12-23T21:00:43Z,2,33.4706463582,-86.7715843511,United States,Alabama,Food
1556,236098,2009-12-19T19:01:48Z,2,33.4706463582,-86.7715843511,United States,Alabama,Food
1556,71628,2010-06-06T15:59:51Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2010-05-16T22:50:44Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2010-03-07T19:39:46Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2010-01-23T20:37:47Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2010-01-07T06:14:32Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2009-12-23T20:59:38Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2009-12-19T17:59:05Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2009-11-10T23:54:02Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,71628,2009-10-31T17:18:23Z,5,33.4706493165,-86.7715677517,United States,Alabama,Shopping
1556,37579,2010-06-06T15:59:04Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,37579,2010-05-16T22:51:08Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,37579,2010-03-07T19:40:10Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,37579,2010-01-23T20:37:36Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,37579,2010-01-07T06:14:53Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,37579,2009-12-23T21:00:06Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,37579,2009-12-19T17:58:57Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,37579,2009-11-10T23:55:39Z,2,33.4707004167,-86.7714169,United States,Alabama,Food
1556,1208081,2010-06-06T15:58:45Z,2,33.4704170036,-86.7708027363,United States,Alabama,Food
1556,663382,2010-06-06T15:58:28Z,0,33.4722976685,-86.770111084,United States,Alabama,Community
1556,663382,2010-05-16T22:53:41Z,0,33.4722976685,-86.770111084,United States,Alabama,Community
1556,899148,2010-06-06T01:43:10Z,6,33.37549871,-86.80839228,United States,Alabama,Travel
11561,899148,2010-04-23T03:26:10Z,6,33.37549871,-86.80839228,United States,Alabama,Travel
1556,750090,2010-06-06T01:41:28Z,6,33.3728449937,-86.8118752082,United States,Alabama,Travel
1556,480477,2010-06-06T01:38:01Z,5,33.37458026,-86.80761897,United States,Alabama,Shopping
1556,434134,2010-06-06T01:36:56Z,5,33.37458026,-86.80761897,United States,Alabama,Shopping
1556,628422,2010-06-05T22:11:19Z,2,33.1969873725,-87.5256664638,United States,Alabama,Food
1556,808319,2010-06-05T21:32:10Z,5,33.2397236833,-87.57504665,United States,Alabama,Shopping
1556,331388,2010-06-05T21:22:43Z,2,33.24228334,-87.56238383,United States,Alabama,Food
1556,120744,2010-06-05T21:22:11Z,5,33.23339485,-87.5709554667,United States,Alabama,Shopping
1556,371934,2010-06-05T21:21:55Z,5,33.2363095076,-87.5704389811,United States,Alabama,Shopping
1556,434199,2010-06-05T21:21:35Z,2,33.2378574713,-87.5685560703,United States,Alabama,Food
1556,430640,2010-06-05T21:16:08Z,2,33.2366407167,-87.56598345,United States,Alabama,Food
1556,125585,2010-06-05T21:15:16Z,2,33.2374135667,-87.56254495,United States,Alabama,Food
1556,202484,2010-06-05T20:25:22Z,3,33.1928688,-87.4667995333,United States,Alabama,Nightlife
1556,764207,2010-06-05T20:25:02Z,5,33.19421559,-87.46958702,United States,Alabama,Shopping
1556,154263,2010-06-05T01:14:50Z,1,33.4291191333,-86.79127395,United States,Alabama,Entertainment
1556,154263,2010-02-14T20:57:27Z,1,33.4291191333,-86.79127395,United States,Alabama,Entertainment
1556,154263,2009-12-20T17:42:54Z,1,33.4291191333,-86.79127395,United States,Alabama,Entertainment
1556,154263,2009-12-02T00:14:02Z,1,33.4291191333,-86.79127395,United States,Alabama,Entertainment
1556,154227,2010-06-05T01:14:17Z,2,33.42694735,-86.7930441333,United States,Alabama,Food
1556,154227,2009-12-02T00:02:22Z,2,33.42694735,-86.7930441333,United States,Alabama,Food
1556,645082,2010-06-03T13:39:58Z,0,33.513189,-86.8096862167,United States,Alabama,Community
1556,158128,2010-06-01T21:59:30Z,2,33.500401,-86.804075,United States,Alabama,Food
1556,158128,2009-12-15T22:47:15Z,2,33.500401,-86.804075,United States,Alabama,Food
1556,573186,2010-06-01T21:58:24Z,6,33.4978281,-86.8056915167,United States,Alabama,Travel
1556,329205,2010-06-01T21:57:23Z,2,33.495868,-86.8071821,United States,Alabama,Food
1556,674040,2010-06-01T21:55:21Z,2,33.4947409333,-86.81904495,United States,Alabama,Food
1556,541721,2010-06-01T21:53:15Z,2,33.49454515,-86.8139285667,United States,Alabama,Food
1556,37519,2010-05-18T17:04:03Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2010-03-12T14:19:32Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2010-03-05T14:19:34Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2009-12-16T23:17:25Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2009-12-10T14:31:04Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2009-12-10T00:05:32Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2009-12-04T18:55:04Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2009-12-03T17:42:28Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2009-11-23T14:03:09Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,37519,2009-11-17T14:16:11Z,0,33.5183001667,-86.7985931833,United States,Alabama,Community
1556,377518,2010-05-17T18:27:52Z,6,33.5203954958,-86.8024635315,United States,Alabama,Travel
1556,377518,2010-01-27T23:22:54Z,6,33.5203954958,-86.8024635315,United States,Alabama,Travel
1556,377518,2010-01-14T15:14:51Z,6,33.5203954958,-86.8024635315,United States,Alabama,Travel
1556,564938,2010-05-17T18:27:15Z,5,33.51877802,-86.80335426,United States,Alabama,Shopping
1556,149802,2010-05-17T18:26:52Z,0,33.5185665667,-86.8046669333,United States,Alabama,Community
1556,149802,2009-12-15T18:08:43Z,0,33.5185665667,-86.8046669333,United States,Alabama,Community
1556,149802,2009-12-03T17:43:02Z,0,33.5185665667,-86.8046669333,United States,Alabama,Community
1556,149802,2009-11-30T17:56:29Z,0,33.5185665667,-86.8046669333,United States,Alabama,Community
1556,600048,2010-05-17T18:26:08Z,0,33.5191325501,-86.8033417331,United States,Alabama,Community
1556,600048,2010-03-16T21:54:33Z,0,33.5191325501,-86.8033417331,United States,Alabama,Community
1556,600048,2010-03-03T23:31:11Z,0,33.5191325501,-86.8033417331,United States,Alabama,Community
1556,600048,2010-02-25T23:30:58Z,0,33.5191325501,-86.8033417331,United States,Alabama,Community
1556,600048,2010-02-24T18:30:15Z,0,33.5191325501,-86.8033417331,United States,Alabama,Community
1556,194666,2010-05-16T22:57:09Z,5,33.4790866167,-86.7760443,United States,Alabama,Shopping
1556,194666,2010-02-10T14:01:19Z,5,33.4790866167,-86.7760443,United States,Alabama,Shopping
1556,771879,2010-05-16T22:56:45Z,0,33.461089099,-86.7898761547,United States,Alabama,Community
1556,154261,2010-05-16T22:56:15Z,5,33.4782565691,-86.7737317085,United States,Alabama,Shopping
1556,891876,2010-05-16T22:55:48Z,5,33.47397071,-86.76767224,United States,Alabama,Shopping
1556,623862,2010-05-16T22:55:23Z,2,33.4717397,-86.7667932,United States,Alabama,Food
1556,173668,2010-05-16T22:55:00Z,0,33.474238433,-86.7693328857,United States,Alabama,Community
1556,173668,2010-01-23T20:39:21Z,0,33.474238433,-86.7693328857,United States,Alabama,Community
1556,173668,2009-12-14T23:38:54Z,0,33.474238433,-86.7693328857,United States,Alabama,Community
1556,173668,2009-12-12T19:59:23Z,0,33.474238433,-86.7693328857,United States,Alabama,Community
1556,122865,2010-05-16T22:54:28Z,5,33.4716896167,-86.7685432333,United States,Alabama,Shopping
1556,122865,2010-01-07T06:12:40Z,5,33.4716896167,-86.7685432333,United States,Alabama,Shopping
1556,589038,2010-05-16T17:34:52Z,0,33.4598961264,-86.7905251726,United States,Alabama,Community
1556,1122850,2010-05-15T22:08:02Z,5,33.3556872,-86.8397292,United States,Alabama,Shopping
1556,565770,2010-05-15T21:58:05Z,5,33.3792026,-86.80222445,United States,Alabama,Shopping
1556,360047,2010-05-15T21:56:32Z,5,33.3796040833,-86.8022158333,United States,Alabama,Shopping
1556,125068,2010-05-15T21:50:51Z,2,33.3787773751,-86.8008696159,United States,Alabama,Food
1556,125068,2009-12-17T01:25:38Z,2,33.3787773751,-86.8008696159,United States,Alabama,Food
1556,222970,2010-05-15T21:42:30Z,5,33.3794581244,-86.7998309685,United States,Alabama,Shopping
1556,149865,2010-05-15T21:41:59Z,2,33.3791668167,-86.7992221,United States,Alabama,Food
14410,149865,2010-09-01T17:39:16Z,2,33.3791668167,-86.7992221,United States,Alabama,Food
14410,149865,2010-04-28T16:34:18Z,2,33.3791668167,-86.7992221,United States,Alabama,Food
14410,149865,2010-03-12T18:02:40Z,2,33.3791668167,-86.7992221,United States,Alabama,Food
1556,106366,2010-05-15T21:41:28Z,5,33.3809332333,-86.7978327,United States,Alabama,Shopping
1556,160424,2010-05-15T21:40:53Z,2,33.37964335,-86.7984735167,United States,Alabama,Food
14410,160424,2010-08-17T17:44:13Z,2,33.37964335,-86.7984735167,United States,Alabama,Food
14410,160424,2010-05-03T16:55:00Z,2,33.37964335,-86.7984735167,United States,Alabama,Food
14410,160424,2010-04-02T16:56:04Z,2,33.37964335,-86.7984735167,United States,Alabama,Food
1556,461910,2010-05-15T21:28:41Z,1,33.33357626,-86.78986865,United States,Alabama,Entertainment
1556,461910,2010-01-30T19:55:16Z,1,33.33357626,-86.78986865,United States,Alabama,Entertainment
1556,101040,2010-05-15T21:28:05Z,5,33.3350070167,-86.7928998667,United States,Alabama,Shopping
1556,101040,2009-11-14T18:04:56Z,5,33.3350070167,-86.7928998667,United States,Alabama,Shopping
1556,603456,2010-05-15T21:26:16Z,5,33.3331083186,-86.8106443073,United States,Alabama,Shopping
1556,152878,2010-05-15T21:25:15Z,2,33.3307631,-86.79278725,United States,Alabama,Food
1556,152878,2010-01-30T19:56:13Z,2,33.3307631,-86.79278725,United States,Alabama,Food
1556,1050887,2010-05-15T20:45:09Z,2,33.3736100833,-86.8147347333,United States,Alabama,Food
1556,82272,2010-05-15T20:43:09Z,2,33.37433935,-86.8149275333,United States,Alabama,Food
1556,82272,2010-01-23T18:09:25Z,2,33.37433935,-86.8149275333,United States,Alabama,Food
14410,82272,2009-11-06T18:07:02Z,2,33.37433935,-86.8149275333,United States,Alabama,Food
1556,856643,2010-05-15T20:42:32Z,3,33.3740146333,-86.8153374667,United States,Alabama,Nightlife
1556,144263,2010-05-15T20:41:48Z,5,33.37534981,-86.81528669,United States,Alabama,Shopping
14410,144263,2009-11-29T00:28:38Z,5,33.37534981,-86.81528669,United States,Alabama,Shopping
1556,720594,2010-05-15T20:17:59Z,0,33.3881101333,-86.8330757667,United States,Alabama,Community
14410,720594,2010-06-03T19:56:28Z,0,33.3881101333,-86.8330757667,United States,Alabama,Community
14410,720594,2010-04-16T19:40:52Z,0,33.3881101333,-86.8330757667,United States,Alabama,Community
14410,720594,2010-03-16T12:36:17Z,0,33.3881101333,-86.8330757667,United States,Alabama,Community
1556,899064,2010-05-15T20:17:06Z,5,33.3946765,-86.8590677,United States,Alabama,Shopping
1556,636730,2010-05-15T20:16:36Z,6,33.3938214963,-86.8582020975,United States,Alabama,Travel
1556,132794,2010-05-15T20:09:09Z,2,33.3769397512,-86.813855521,United States,Alabama,Food
1556,132794,2010-01-23T21:12:11Z,2,33.3769397512,-86.813855521,United States,Alabama,Food
1556,969235,2010-05-15T20:06:52Z,2,33.3748892439,-86.8146944046,United States,Alabama,Food
1556,351853,2010-05-15T20:06:09Z,2,33.376801523,-86.8136998319,United States,Alabama,Food
1556,351853,2010-01-23T21:12:04Z,2,33.376801523,-86.8136998319,United States,Alabama,Food
1556,608187,2010-05-15T20:01:52Z,6,33.37531554,-86.81573683,United States,Alabama,Travel
1556,865774,2010-05-15T20:01:06Z,5,33.3753405833,-86.8150179333,United States,Alabama,Shopping
1556,737680,2010-05-15T19:58:07Z,4,33.3747316833,-86.8145022,United States,Alabama,Outdoors
1556,183820,2010-05-15T19:56:02Z,5,33.3761727667,-86.81447935,United States,Alabama,Shopping
1556,111025,2010-05-15T19:55:21Z,5,33.37634955,-86.8155817333,United States,Alabama,Shopping
1556,868153,2010-05-15T19:52:38Z,3,33.3868890667,-86.8064546333,United States,Alabama,Nightlife
1556,1273278,2010-05-14T17:23:35Z,2,33.517785706,-86.8014749862,United States,Alabama,Food
1556,86191,2010-05-13T23:36:49Z,2,33.3904953506,-86.8056178093,United States,Alabama,Food
1556,86191,2009-11-08T00:02:22Z,2,33.3904953506,-86.8056178093,United States,Alabama,Food
1556,759828,2010-05-12T23:40:57Z,2,33.4021533873,-86.8059671914,United States,Alabama,Food
64819,759828,2010-05-16T01:47:47Z,2,33.4021533873,-86.8059671914,United States,Alabama,Food
1556,372495,2010-04-21T22:39:57Z,5,33.47938815,-86.7879557833,United States,Alabama,Shopping
1556,372495,2010-03-18T21:58:26Z,5,33.47938815,-86.7879557833,United States,Alabama,Shopping
1556,372495,2010-01-29T23:47:59Z,5,33.47938815,-86.7879557833,United States,Alabama,Shopping
1556,440737,2010-04-19T23:25:20Z,1,33.3378356667,-86.85095645,United States,Alabama,Entertainment
1556,440737,2010-04-10T00:16:11Z,1,33.3378356667,-86.85095645,United States,Alabama,Entertainment
1556,440737,2010-01-23T21:21:21Z,1,33.3378356667,-86.85095645,United States,Alabama,Entertainment
14410,440737,2010-05-26T13:03:47Z,1,33.3378356667,-86.85095645,United States,Alabama,Entertainment
1556,39634,2010-04-19T13:00:58Z,5,33.4921026333,-86.7041910667,United States,Alabama,Shopping
1556,39632,2010-04-19T13:00:39Z,5,33.4920732667,-86.7041574333,United States,Alabama,Shopping
1556,39638,2010-04-19T12:59:41Z,2,33.4922221,-86.7038333667,United States,Alabama,Food
1556,39612,2010-04-19T12:56:58Z,4,33.4824917,-86.7074170833,United States,Alabama,Outdoors
1556,128354,2010-04-18T16:58:49Z,2,33.4619376833,-86.8181260167,United States,Alabama,Food
1556,128354,2009-12-10T21:23:59Z,2,33.4619376833,-86.8181260167,United States,Alabama,Food
1556,128354,2009-12-09T14:00:16Z,2,33.4619376833,-86.8181260167,United States,Alabama,Food
1556,128354,2009-12-04T13:51:36Z,2,33.4619376833,-86.8181260167,United States,Alabama,Food
1556,438886,2010-04-17T18:30:28Z,2,33.373295779,-86.8125542612,United States,Alabama,Food
1556,438886,2010-01-23T18:12:57Z,2,33.373295779,-86.8125542612,United States,Alabama,Food
1556,106268,2010-04-09T22:29:01Z,4,33.5238390658,-86.8027746677,United States,Alabama,Outdoors
1556,106268,2009-12-22T23:25:43Z,4,33.5238390658,-86.8027746677,United States,Alabama,Outdoors
1556,106268,2009-11-16T17:46:00Z,4,33.5238390658,-86.8027746677,United States,Alabama,Outdoors
1556,59671,2010-04-03T19:06:54Z,2,33.3629343,-86.8280402667,United States,Alabama,Food
1556,59671,2009-10-23T23:35:12Z,2,33.3629343,-86.8280402667,United States,Alabama,Food
1556,154826,2010-03-27T16:59:00Z,0,33.4232547813,-86.8031456777,United States,Alabama,Community
1556,154826,2009-12-20T18:46:03Z,0,33.4232547813,-86.8031456777,United States,Alabama,Community
1556,111073,2010-03-23T17:18:56Z,5,33.3632905,-86.82741605,United States,Alabama,Shopping
1556,111073,2009-12-14T01:04:08Z,5,33.3632905,-86.82741605,United States,Alabama,Shopping
1556,767293,2010-03-22T00:53:17Z,5,33.3597155333,-86.85469175,United States,Alabama,Shopping
1556,767277,2010-03-22T00:48:58Z,5,33.36062925,-86.8510461833,United States,Alabama,Shopping
1556,767263,2010-03-22T00:45:42Z,5,33.3615946667,-86.8503411,United States,Alabama,Shopping
1556,767257,2010-03-22T00:45:05Z,5,33.3617056833,-86.85042475,United States,Alabama,Shopping
1556,767253,2010-03-22T00:44:25Z,2,33.3617056833,-86.85042475,United States,Alabama,Food
1556,45377,2010-03-20T19:21:57Z,2,33.4021712222,-86.8081927299,United States,Alabama,Food
1556,45377,2010-02-10T01:29:12Z,2,33.4021712222,-86.8081927299,United States,Alabama,Food
1556,45377,2010-01-30T02:08:31Z,2,33.4021712222,-86.8081927299,United States,Alabama,Food
1556,45377,2009-12-19T03:07:45Z,2,33.4021712222,-86.8081927299,United States,Alabama,Food
1556,45377,2009-12-09T00:32:45Z,2,33.4021712222,-86.8081927299,United States,Alabama,Food
1556,45377,2009-10-12T17:48:58Z,2,33.4021712222,-86.8081927299,United States,Alabama,Food
1556,110698,2010-03-19T17:50:35Z,0,33.5213614981,-86.8122804165,United States,Alabama,Community
1556,110698,2009-12-08T23:17:13Z,0,33.5213614981,-86.8122804165,United States,Alabama,Community
1556,511589,2010-03-19T13:03:14Z,5,33.44686144,-86.82259482,United States,Alabama,Shopping
1556,511589,2010-02-18T13:53:56Z,5,33.44686144,-86.82259482,United States,Alabama,Shopping
1556,657420,2010-03-19T13:03:02Z,5,33.4460896254,-86.8230575323,United States,Alabama,Shopping
1556,635307,2010-03-18T21:58:37Z,5,33.4772620065,-86.7873969293,United States,Alabama,Shopping
1556,143491,2010-03-18T21:58:11Z,2,33.4809232916,-86.787507534,United States,Alabama,Food
1556,143491,2009-12-02T23:34:28Z,2,33.4809232916,-86.787507534,United States,Alabama,Food
1556,194625,2010-03-18T21:57:59Z,6,33.48100585,-86.78754135,United States,Alabama,Travel
1556,194625,2009-12-23T19:59:43Z,6,33.48100585,-86.78754135,United States,Alabama,Travel
1556,194625,2009-12-18T22:51:37Z,6,33.48100585,-86.78754135,United States,Alabama,Travel
1556,248579,2010-03-18T21:57:47Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,248579,2010-02-25T23:37:56Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,248579,2010-01-28T23:41:53Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,248579,2010-01-26T23:30:08Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,248579,2010-01-20T23:20:57Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,248579,2009-12-27T18:01:27Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,248579,2009-12-23T19:59:31Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,248579,2009-12-21T22:51:54Z,5,33.4815114167,-86.7873067333,United States,Alabama,Shopping
1556,720604,2010-03-16T21:55:07Z,0,33.52066,-86.80249,United States,Alabama,Community
1556,677602,2010-03-16T21:54:21Z,2,33.51803308,-86.80263566,United States,Alabama,Food
1556,299435,2010-03-15T23:02:34Z,5,33.4384731833,-86.7873434,United States,Alabama,Shopping
1556,299435,2010-02-20T00:46:36Z,5,33.4384731833,-86.7873434,United States,Alabama,Shopping
1556,299435,2010-02-14T20:42:50Z,5,33.4384731833,-86.7873434,United States,Alabama,Shopping
1556,299435,2009-12-31T01:28:34Z,5,33.4384731833,-86.7873434,United States,Alabama,Shopping
1556,214570,2010-03-15T22:34:03Z,5,33.44861865,-86.7906763833,United States,Alabama,Shopping
1556,214570,2009-12-17T23:28:40Z,5,33.44861865,-86.7906763833,United States,Alabama,Shopping
1556,214563,2010-03-15T22:33:51Z,5,33.4485245333,-86.7907304,United States,Alabama,Shopping
1556,214563,2010-03-05T18:29:05Z,5,33.4485245333,-86.7907304,United States,Alabama,Shopping
1556,214563,2009-12-17T23:29:03Z,5,33.4485245333,-86.7907304,United States,Alabama,Shopping
1556,214556,2010-03-15T22:33:38Z,5,33.4483326667,-86.7908899833,United States,Alabama,Shopping
1556,214556,2010-03-05T18:28:56Z,5,33.4483326667,-86.7908899833,United States,Alabama,Shopping
1556,214556,2009-12-17T23:27:42Z,5,33.4483326667,-86.7908899833,United States,Alabama,Shopping
1556,214546,2010-03-15T22:33:26Z,5,33.4481129333,-86.7910206667,United States,Alabama,Shopping
1556,214546,2010-03-05T18:28:39Z,5,33.4481129333,-86.7910206667,United States,Alabama,Shopping
1556,214546,2009-12-17T23:27:29Z,5,33.4481129333,-86.7910206667,United States,Alabama,Shopping
1556,214538,2010-03-15T22:33:14Z,5,33.4479994,-86.7911247833,United States,Alabama,Shopping
1556,214538,2010-03-05T18:29:17Z,5,33.4479994,-86.7911247833,United States,Alabama,Shopping
1556,214538,2009-12-17T23:29:17Z,5,33.4479994,-86.7911247833,United States,Alabama,Shopping
1556,214536,2010-03-15T22:33:00Z,5,33.4477625,-86.7913523,United States,Alabama,Shopping
1556,214536,2010-03-05T18:28:49Z,5,33.4477625,-86.7913523,United States,Alabama,Shopping
1556,214536,2010-01-24T17:34:37Z,5,33.4477625,-86.7913523,United States,Alabama,Shopping
1556,214536,2009-12-17T23:29:35Z,5,33.4477625,-86.7913523,United States,Alabama,Shopping
1556,665953,2010-03-15T22:21:16Z,5,33.51886653,-86.80053871,United States,Alabama,Shopping
14410,665953,2010-06-03T12:47:10Z,5,33.51886653,-86.80053871,United States,Alabama,Shopping
1556,260068,2010-03-13T03:41:12Z,5,33.4612217,-86.7539654,United States,Alabama,Shopping
1556,224312,2010-03-13T03:40:55Z,2,33.4610751167,-86.7542181,United States,Alabama,Food
1556,76404,2010-03-13T03:30:51Z,5,33.4609007167,-86.7533602833,United States,Alabama,Shopping
1556,280815,2010-03-13T03:30:37Z,5,33.4608737833,-86.7535342833,United States,Alabama,Shopping
